Link,Text
https://economictimes.indiatimes.com/news/india/normalcy-to-resume-within-a-day-or-two-as-truck-drivers-return-to-work-aimtc/articleshow/106515012.cms,"New Delhi: Truck drivers who had gone on strike to protest against the new stringent law on hit-and-run cases are gradually returning to work, and normalcy is expected to resume in a day or two, according to the All India Motor Transport Congress (AIMTC), the truckers' body.

AIMTC statement came a day after the Centre assured truck drivers that the law will be implemented after consultations with AIMTC.

Following the assurances, AIMTC had on Tuesday appealed to the protesting truck drivers to end their strike after receiving assurance from the government that the decision to impose harsh penalties for hit-and-run cases under the Bharatiya Nyay Sanhita (BNS) would be made after consulting with the truckers' body.

Representatives of AIMTC met Union Home Secretary Ajay Bhalla on Tuesday to discuss the issue of stringent provisions for hit-and-run cases.

AIMTC General Secretary N K Gupta stated, ""We had not called for a strike... striking drivers are now returning to work, and normal operations will be restored within one or two days."" Gupta further assured the drivers that they need not worry and should contribute to the growth of the economy by joining work.

The three-day strike by truck, bus, and tanker operators began on Monday in several states to protest against the ""stringent punishments"" as outlined in the Bharatiya Nyaya Sanhita. Under this new law, which is set to replace the Indian Penal Code, drivers who cause serious road accidents due to negligent driving and flee the scene without informing the authorities may face up to 10 years in prison or a fine of Rs 7 lakh. Previously, the punishment for such cases under the British-era Indian Penal Code (IPC) was two years.

On Tuesday, long queues of motorists were observed in many parts of Punjab and a few areas of Haryana due to concerns that supplies would soon run out as a result of the truckers' strike. However, the situation at petrol pumps in Punjab is gradually returning to normal on Wednesday as fresh stocks are being replenished.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/markets/stocks/earnings/tcs-q3-results-preview-pat-growth-seen-declining-to-5-2-yoy-on-higher-furloughs-says-elara/articleshow/106513625.cms,"IT bellwether Tata Consultancy Services (TCS) is expected to report a consolidated profit after tax (PAT) of Rs 11,451 crore for the December 31, 2023 quarter. This will likely be up by 5.2% versus Rs 10,883 crore reported by the company in the year-ago period, according to estimates by Elara Capital.

PAT growth will likely be lower this time as against a 10.98% YoY increase the company reported during the December quarter last fiscal.

On a sequential basis, the net profit is expected to grow 0.6%, as higher-than-usual furloughs are set to offset growth in Q3FY24, the brokerage added.

The brokerage also anticipates a 1% constant currency (CC) revenue dip on a quarter-on-quarter basis on account of lower working days, a slowdown in discretionary projects/North American business taking a hit in the said quarter. In dollar terms, TCS' revenue is expected to be $7,137.9 million, the report said. On a YoY basis, this is a 0.9% growth over the December quarter of the previous financial year.

Among segments, BFSI is expected to remain flat while growth in energy, life sciences and manufacturing verticals is reckoned.

The earnings before interest and taxes (EBIT), which is a measure of the company's profitability, is estimated at Rs 14,596.80 crore, up 2.2% YoY and 0.8% QoQ, the note said.

Meanwhile, the EBIT margin will likely remain flat on a YoY basis while seeing an uptick of 30 bps in sequential terms. ""We expect the margin to expand by 30 bps due to lower subcontracting and pyramid rationalisation,"" Elara said.

The earnings per share (EPS) is seen to increase by 5.2% YoY and 0.6% sequentially to Rs 31.

For Elara, the key metrics to monitor are growth visibility in ER&D and product business, large deal wins around cost optimisation. Investors should also watch out for developments in BFSI and communication verticals which remain pain points according to this brokerage.

The other important monitorables include deal closure, ramp-up in deal wins, and updates on collaboration with AWS on genAl, the brokerage said.

(You can now subscribe to our ETMarkets WhatsApp channel)

(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of Economic Times)"
https://economictimes.indiatimes.com/wealth/invest/how-to-save-rs-1-crore-quickly-use-this-8-4-3-rule-of-compounding/articleshow/105615421.cms,"Have you ever wondered how long it takes to accumulate Rs 1 crore? It will depend on how much you invest and how much return you get on your investment. But it is not as difficult as you think it is. With a little discipline and the power of compounding, you can easily double or triple your savings in the long run

Let’s find out how compounding can help you become wealthier

While simple interest is calculated on the principal amount or the money you have invested, compound interest is calculated on the principal amount and the interest that you earn on that. Compounding is the process where you earn interest on already accumulated interest.

The 8-4-3 rule of compounding
You can simply follow the 8-4-3 rule of compounding to grow your money. Let's understand it with an example. For instance, if you invest a lump sum of Rs 21,250 every month in an instrument that earns 12% interest per annum and is compounded yearly, you will get your first Rs 33.37 lakh in eight years.

Here comes the magic of compounding. It will take only half the time, i.e., four years, for the next Rs 33 lakh. To save the third Rs 33.33 lakh, it will take you only three years. So, in 15 years, you can save Rs 1 crore.

At the end of the 21st year, you will save Rs 2.22 crore — it takes only six years to double your Rs 1 crore to Rs 2 crore.

By the time you reach the 22nd year, it will just take one year to accumulate Rs 33 lakh, thanks to compounding. Do keep in mind here we take annual compounding, that is interest is calculated once a year.

How this 8-4-3 rule of compounding rule works
Expected return
12%
Monthly SIP amount
Rs 21250
Corpus after 8 years
Rs 33.76 lakh
Corpus after next 4 years (Total 12 years)
Rs 66.24 lakh
Corpus after next 3 years (Total 15 years)
Rs 1.02 crore
Equity SIP is known to deliver good returns
The Sensex is a broad indicator of equity market returns. Any investment made through via mutual fund systematic investment plans (SIP) in Sensex TRI in the last five years would have given a return (XIRR) of 15.3%. The story does not change for long-term SIPs. The returns generated through SIPs of 10 years, 15 years and 20 years are 13.5%, 13.2% and 13.39%, respectively.

Also Read: 50 equity mutual funds offer over 15% in 10 years

Time of compounding may change with return
The higher return you get on your investment, the quicker it will grow. However, in case the return are lower, then the timing of compounding will be longer. For instance, if you invest in a fixed income instrument or a debt product your return may be lower. So, if you get a 7% interest per annum (compounded quarterly) in such a fixed income product you may need to invest a higher amount of Rs 22,000 per month and the time of compounding will also change accordingly. Your corpus will reach Rs 33.09 lakh in nine years. It will grow to Rs 69.89 lakh in the next six years. In the next four years, it will grow above Rs 1 crore.

Choose the frequency of compounding wisely while investing
While you invest your money, it is important to take note of the frequency of compounding, especially when dealing with fixed income investments. While many schemes offer annual compounding of interest there are schemes where interest is calculated more than once a year. For instance, if you invest in a bank FD, the interest is compounded quarterly.

Let us assume that the interest is compounded quarterly, that is four times a year. Then Rs 21,250 investment per month with 12% yearly returns, grows to Rs 34.14 lakh in five years. If it is compounded monthly, it grows to Rs 34.32 lakh in eight years. When you invest a larger sum of money, the frequency at which the interest is compounded will play a huge role in your returns. The more the frequency of compounding, the faster will be the growth of money.

Often, we fear that it will take a long time to save a lump-sum amount. And it is true that it takes a longer time to accumulate significant wealth during the initial years of investments. But start early and be at it. Starting early will give you the time to take advantage of compounding. The more time you have, the more returns you will get. And you have to invest every month without fail. As you can see here, once the magic of compounding comes into play, your money will grow in no time."
https://economictimes.indiatimes.com/industry/services/property-/-cstruction/indias-top-8-office-markets-record-second-best-annual-absorption-in-2023/articleshow/106513417.cms,"India’s top eight office property markets witnessed buoyancy in demand reflecting strong occupier activity emphasising on the inherent economic strength of the country and robust annual growth amongst the large economies of the world.

In 2023, total office transaction grew 15% to 59.6 million sq ft and this is historically the second-best year with the peak level achieved in the year 2019 of 60.6 million sq ft, showed a Knight Frank India report.

While the Indian economy has not been completely insulated from the economic turbulence, timely interventions by the central bank and the government have ensured that inflation has not spiralled out of control and the economy has stayed on the growth path allowing the office market to remain buoyant.

“India will continue to play up on its natural advantages which include excellent real estate, highly competitive rents, very strong talent pool and a consistently growing economy, making it a robust end-user market. These factors will catalyse for advancing further demand for office space,” said Shishir Baijal, CMD, Knight Frank India.

Occupier sentiments have improved steadily in 2023 with cumulative transaction volumes across the eight markets increasing progressively over the four quarters of the year.

“In 2023, India solidified its role as the provider of talent to the world. Occupancies rebounded, and the amended (SEZ) rules are expected to boost office space for GCCs, BFSI segment and large corporates. The outlook for 2024 is optimistic, emphasizing India's appeal to global companies for innovation, skilled talent, leadership development, and service excellence,” Alok Aggarwal, CEO, Brookfield India Real Estate Trust.

According to Baijal, the surge in flexible workspaces will play a pivotal role in fostering growth-oriented businesses in India. With these factors in play, the Indian office market is expected to reach new peaks in 2024.

Despite witnessing a decline of more than 14% on-year in office space transactions, owing to slowdown in demand from technology sector and a higher base year volume of 2022, Bengaluru has led the Indian office market with 12.5 million sq ft of transactions during the year.

Registering a growth of 92%, Chennai market turned the biggest outperformer with 10.8 million sq ft of office space transactions in 2023.

Office completions declined 13% to 42.9 million sq ft in 2023 as developers were largely focused on residential projects owing to the relatively steeper increase in sales volume and prices. However, Kolkata saw a significant increase of 332% in office space completion, followed by Mumbai and Chennai at 52% and 49% respectively.

Bengaluru and Chennai witnessed the highest new office supplies of 13.4 mn sq ft and 6.6 mn sq ft, respectively.

Rents firmed up across all markets over the course of the year. This is the third half-yearly period, July-December, when rents have either grown or remained stable across all markets.

Despite not having had its best year in terms of transaction volumes, rent growth has been strong in Bengaluru at 7% on account of limited supply for grade A space. Among the other large markets, rents in Mumbai, NCR and Chennai have grown at 4%, 2%, and 6%, respectively."
https://economictimes.indiatimes.com/industry/renewables/who-dominated-the-electric-two-wheeler-race-in-2023/articleshow/106512592.cms,"The market for electric two-wheelers is experiencing unprecedented growth, with Ola recently announcing its record-breaking monthly sales in December 2023, reaching 30,219 units.

In December, the sales volume of electric two-wheelers (E2W) in India witnessed a 17% year-on-year increase.

According to data from the Vahan portal, the sales of electric two-wheelers in India surged to 728,054 units in the fiscal year 2022-23, more than double the figures from the previous year, which recorded 252,641 units. It's important to note that these figures exclude low-speed sales.

Source: Smev

In the current fiscal year (FY24) until December, the sales of high-speed electric two-wheelers in the country have surpassed the 640,000 mark.

In terms of market share, Ola Electric has significantly expanded its presence, reaching 33%, up from 21% in FY23. Notably, in FY22, Ola held only a 6% market share, while Hero Electric dominated with a massive 27% share.

Ola's increased market share can be attributed to its robust marketing campaign, 'December to Remember,' during which it offered substantial discounts and reduced prices, particularly cutting the S1X+ e-scooter prices by Rs 20,000 or 18%. Sales volume experienced a month-on-month decline in most states, except for Delhi, West Bengal, and Uttar Pradesh.

Meanwhile, TVS has also made significant strides, increasing its market share in the electric two-wheeler space from 11% to 20% compared to the previous fiscal year.

Ather and Bajaj secure the third and fourth positions with 11% and 10% market shares, respectively.

It is noteworthy that December saw a decline in E2W sales, with only 75,366 units sold, significantly less than the November figures (91,734). These sales figures did not reach the 100,000 mark achieved in May, before the government announced a subsidy cut on E2Ws under the FAME program.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/markets/stocks/news/correction-are-some-times-opportunities-5-mid-smallcap-cement-stocks-with-upside-potential-of-up-to-30/articleshow/106479480.cms,"It is well known that besides giving policy push to the manufacturing sector as a whole, there is another priority list of the government, that is building physical infrastructure like highways, ports and airports. Binding all the infrastructure projects, whether big or small are two commodities, cement and steel along with the knowledge of engineering. While steel is a global commodity, prices are more determined by global moves. However in"
https://economictimes.indiatimes.com/industry/cons-products/durables/govt-relaxes-certain-quality-control-order-norms-for-ac-industry/articleshow/106514140.cms,"The government has relaxed quality control order (QCO) norms for the air conditioner industry to promote ease of doing business.

The order was issued in 2019 and it came into effect from October last year.

These relaxations have been given after a detailed stakeholder consultation with the industry.

To resolve the issues faced by the industry due to the order, the Department for Promotion of Industry and Internal Trade (DPIIT) has introduced amendments.

According to a government notification, Hermetic Compressors of more than 7000 W (2 TR) capacity have been removed from the order for one year for the manufacturers of air conditioning and refrigeration equipment and related parts.

It has also exempted 200 numbers of goods or articles imported per year for the purpose of research and development by the manufacturers.

These imported goods and articles however will not be allowed to be sold in the market and should be disposed of as scrap.

""The OEMs (original equipment manufacturers) shall maintain a year-wise record of such goods or articles and furnish the same, if so desired by the Government,"" it said.

Exemption have also been given to 6,000 hermetic compressors and heat exchangers domestically manufactured or imported for maintenance and sales per year by each of the manufacturers.

This is ""subject to the condition that such manufacturers shall declare its old stock"" of hermetic compressors and heat exchangers, it added.

The DPIIT initially issued Air Conditioner and its related Parts, Hermetic Compressor and Temperature Sensing Controls (Quality Control) Order, 2019 on December 5, 2019.

The Temperature Sensing Controls were dropped from the list subsequently as requested by the industry due to practical difficulties.

The date of implementation of the QCO was extended three times keeping in view of difficulties faced by the AC manufacturers due to the COVID-19 pandemic, to align with the date of implementation of BEE energy table, non-availability of adequate testing labs, and inability of BIS to undertake in-person audits of foreign manufacturers due to restrictions on foreign travel.

""In response to resolve the issues faced by the Industry regarding the said QCO...DPIIT introduces amendments in the Quality Control Order vide E-Gazette notification dated 2nd January 2024 for the smoother implementation and Ease of doing business by providing certain relaxation/ exemptions,"" the department said.

The DPIIT is establishing a quality control regime in the country for the industrial sectors under its domain in association with the Bureau of Indian Standards (BIS), Industry and other stakeholders.

QCOs will not only improve the manufacturing quality standards in the country but also enhance the brand and value of 'Made in India' products.

These initiatives, coupled with development testing labs, product manuals, accreditation of test labs etc. shall aid in the development of a quality ecosystem in India.



(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/news/india/active-covid-cases-in-country-recorded-at-4440/articleshow/106511912.cms,"New Delhi, Five new Covid fatalities have been recorded in the country and 602 fresh cases of the virus, the health ministry said on Wednesday. The number of active cases of the infection has been recorded at 4,440.

While two new fatalities have been recorded from Kerala, one each has been reported from Karnataka, Punjab and Tamil Nadu, according to the ministry's data updated at 8 am.

In Kerala, one of the deceased was a 66-year-old man who was suffering from chronic liver disease, multiple organ disfunction syndrome and sepsis, while the other one was a 79-year old woman who had coronary artery disease and sepsis.

The number of daily cases of Covid had dropped to double-digits till December 5, 2023 but cases have again gone up after emergence of a new variant and cold weather conditions.

The daily numbers were in lakhs during the peak of the pandemic, which began in early 2020 and has seen more than 4.5 crore people getting infected and over 5.3 lakh deaths in about four years since then across the country.

The number of people who have recuperated from the disease stands at over 4.4 crore with a national recovery rate of 98.81 per cent, according to the ministry's website.

According to the website, 220.67 crore doses of Covid vaccines have so far been administered in the country.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/markets/stocks/news/bajaj-auto-board-to-mull-share-buyback-on-january-8/articleshow/106512193.cms,"MUMBAI - Bajaj Auto Ltd on Wednesday said that its board will have a meeting on January 8
to consider and approve the buyback of shares.

Following the news, shares of the two-wheeler maker extended the day’s gains and rose nearly 6% to scale a lifetime high of Rs 7,059.85.

This is the second time Bajaj Auto will be doing a share buyback if the board approves.

In July 2022, Bajaj Auto launched a share buyback worth Rs 2,500 crore. The buyback was done at Rs 4,600 a share.
Since the first share buyback, the share value of the automaker has more than doubled in value.

The last time Bajaj Auto did the share buyback through the open market, however, this time it could be through the tender offer route.

As of September end, promoters held 55% stake in Bajaj Auto, while the rest is held by public."
https://economictimes.indiatimes.com/news/india/punjab-oil-tanker-fire-viral-video-massive-blaze-breaks-out-after-tanker-overturns-on-flyover/articleshow/106512061.cms,"A massive fire broke out in Khanna, Ludhiana, after an oil tanker hit a divider and overturned on a flyover. SSP Khanna Amneet Kondal told ANI that authorities received information at 12.30 pm that an oil tanker has caught fire after hitting the divider on a flyover. She said that five tenders along with the civil and police administration immediately reached the spot.

— ANI (@ANI)


""The situation is under control. Traffic has been diverted,"" she said.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/nri/visit/finland-increases-financial-requirement-for-schengen-visa-applicants/articleshow/106511883.cms,"Starting January 1, travellers to Finland will have to show more funds in their bank accounts to be eligible for a Schengen visa. Effective from the new year, the Ministry for Foreign Affairs in Finland has implemented new regulations impacting short-stay travelers requiring Schengen visas.

Travelers will now have to show a minimum of 50 euros for each day spent in Finland, marking an increase of 20 euros from the previous requirement. This 66% hike comes in response to escalating living costs, the ministry said.

A Schengen visa serves as an entry permit for short-term or temporary visits, granting individuals access to travel within the Schengen area, encompassing multiple European countries.

Along with the increased financial requirement, Finland has introduced a new proof of sponsorship or accommodation scheme. This initiative allows visa applicants to use the financial resources of their hosts in Finland to meet the stipulated funds requirement.

(Join our ETNRI WhatsApp channel for all the latest updates)


Under this arrangement, hosts are required to complete the sponsorship form, which the visa applicant must include along with the rest of the application. This provision aims to enhance the transparency and accountability of financial arrangements for those seeking short-term stays in Finland.

The Schengen area includes 23 of the 27 EU member countries, along with associated neighbors Switzerland, Norway, Iceland, and Liechtenstein.

From March, Schengen visa holders can visit two more countries on their trip to Europe - Bulgaria and Romania.

The fee for a Schengen visa for an Indian national is 80 EUR. The Schengen visa fee is entirely waived for children under the age of six years. For children aged between six and 12 years, the visa fee is 40 EUR."
https://economictimes.indiatimes.com/news/india/caa-rules-to-be-notified-much-before-lok-sabha-poll-announcement-official/articleshow/106489342.cms,"Rules for the Citizenship (Amendment) Act of 2019 will be notified ""much before"" the announcement of the Lok Sabha elections, a senior government functionary said on Tuesday. Under the CAA brought in by the Narendra Modi government, Indian nationality will be granted to persecuted non-Muslim migrants -- Hindus, Sikhs, Jains, Buddhists, Parsis and Christians -- from Bangladesh, Pakistan and Afghanistan who had come to India till December 31, 2014.

There were massive protests in some parts of the country after the CAA was passed by Parliament in December 2019 and received the presidential assent subsequently.

""We are going to issue the rules for the CAA soon. Once the rules are issued, the law can be implemented and those eligible can be granted Indian citizenship,"" the functionary said.

Delayed by more than four years, rules for the CAA are a must for its implementation.

Asked whether the rules will be notified before the announcement of the next Lok Sabha elections that are likely to be held in April-May, the functionary said, ""Yes, much before that.""

""The rules are ready and the online portal is also in place and the entire process will be online. The applicants will have to declare the year when they entered India without travel documents. No document will be sought from the applicants,"" the functionary said.

On December 27, Union Home Minister Amit Shah had said that no one can stop the implementation of the CAA as it is the law of the land and accused West Bengal Chief Minister Mamata Banerjee of misleading people on the issue.

Addressing a party meeting in Kolkata, Shah said it was the BJP's commitment to implement the CAA.

The TMC, led by Mamata Banerjee, has been opposing the CAA.

The promise of implementing the controversial CAA was a major poll plank of the BJP in the last Lok Sabha and Assembly polls in West Bengal. The saffron party's leaders consider it a plausible factor that led to the rise of the BJP in the state.

According to the manual of parliamentary procedures, the rules for any legislation should have been framed within six months of presidential assent or seek extension from the Committees on Subordinate Legislation in Lok Sabha and Rajya Sabha.

Since 2020, the home ministry has been taking extension in regular interval from the parliamentary committees for framing the rules.

More than a hundred people lost their lives during the protests or police action after Parliament passed the law.

Meanwhile, in last two years, more than 30 district magistrates and home secretaries of nine states have been given powers to grant Indian citizenship to Hindus, Sikhs, Buddhists, Jains, Parsis and Christians coming from Afghanistan, Bangladesh and Pakistan under the Citizenship Act of 1955.

According to the annual report of the Ministry of Home Affairs for 2021-22, from April 1, 2021 to December 31, 2021, a total of 1,414 foreigners belonging to these non-Muslim minority communities from Pakistan, Bangladesh and Afghanistan were given Indian citizenship by registration or naturalization under the Citizenship Act, 1955.

The nine states where Indian citizenship by registration or naturalization is given under the Citizenship Act of 1955 to non-Muslim minorities from Pakistan, Bangladesh and Afghanistan are Gujarat, Rajasthan, Chhattisgarh, Haryana, Punjab, Madhya Pradesh, Uttar Pradesh, Delhi and Maharashtra.

Authorities of none of the districts of Assam and West Bengal, where the issue is politically very sensitive, have been given the powers so far.


(You can now subscribe to our Economic Times WhatsApp channel)"
https://economictimes.indiatimes.com/markets/ipos/fpos/after-record-subscription-kay-cee-energy-and-infra-ipo-allotment-to-be-finalised-today-check-status-gmp-and-other-details/articleshow/106515157.cms,"The share allotment for the SME IPO of Kay Cee Energy and Infra will be finalised on Wednesday. Investors will get shares on a lottery basis and the whole process is supervised by the registrar.

On the allotment date, investors get to know about the number of shares allotted to them as against the bids made. They can check the allotment status through the BSE or by visiting the registrar's website. Here's how you can check the status on BSE.

The allotment status can also be checked by visiting the official website of the registrar to the issue which is Cameo Corporate Services in this case.

Step 1: Visit the IPO Allotment Status page on Cameo Corporate Services website

Step 2: Select IPO from the dropdown

Step 3: Put Application number and enter captcha and 'Submit'.

Also Read:
was subscribed 959 times at close. The company received bids for over 200 crore shares against a partly 29.5 lakh shares on offer. The retail and NII parts of the issue were booked 1,600 times and 1,300 times, respectively. Meanwhile, the QIB portion was subscribed 127 times.

The tentative listing date is set as January 5. According to market analysts, the company's shares are commanding a premium of Rs 65 in the unlisted market.

The issue was priced in the range of Rs 51-54. Considering the upper price band, the company's stock is expected to more than double on the listing day.

Net proceeds from the public offer will be used for funding capital requirements and general corporate purposes.

Kay Cee Energy and Infra is an engineering, procurement and construction (EPC) company providing specialized services of commissioning EHV Power transmission lines to various government authorities and private entities.

Its service portfolio includes handling, erection, testing, commissioning of equipment and materials for laying of high voltage undercurrent power lines, establishing power distribution network, testing and commissioning of substation, underground cable laying, upgradation and modification of existing power system, setting up emergency restoration system structures etc."
https://economictimes.indiatimes.com/markets/expert-view/harshvardhan-dole-on-his-top-picks-among-gcd-omc-and-power-stocks/articleshow/106512869.cms,"Harshvardhan Dole, Vice President, IIFL Securities, says “in the 2024 strategy note that we have published yesterday, BPCL is one of our top picks in the sector. We find the risk reward very favourable for the oil marketing companies in general, and BPCL and IOC are preferred stocks. We like HPCL but in terms of pecking order it is BP, IOC, and then HP.”


In the CGD space, yesterday as well, we saw all of those stocks spiking in the trading session and there have been a couple of positive news flow for Gujarat Gas, specifically the price high that Aramco suggested on propane is something that should be beneficial for them. What do you think are the tailwinds to watch out for the city gas distribution space?
Harshvardhan Dole: Essentially, when I look at the CGD space, I would not take one or two quarter view because this is a sector which has got multi-year tailwinds and these tailwinds are in the form of stable policy, favourable initiatives from the government in terms of gas supplies and most importantly ability to price these products freely in the markets, so that places these companies much favourably relative to the earlier past.

Having said that, I think these companies should be able to consistently grow their volumes at least at 7% to 8% for the next few years. That should be clubbed with at least a 2-3% margin expansion. This means combined operating leverage should play out and we should see a double-digit earnings growth for the next foreseeable period in time. So, in general, we like the space and as the noise on EVs, etc, dilutes and these companies consistently generate solid cash flows as well as earnings growth, the PE multiples will consistently hold on., IGL continues to be our top pick in the sector, followed by MGL and as of now Gujarat Gas is the least preferred stock in the sector.

All categories of PSUs put together, would it be right to assume that CGD companies are a relatively undervalued part of the overall PSU basket, so under-owned because the earnings have not gone great shakes? Can that mean revert in the next two-three years? We should not look at them quarter to quarter, but two, three, four years? Even the Oil Minister is saying, look at the 2030 targets and see how we overachieve them.
Harshvardhan Dole: Yes, if you were to look at these stocks, one of the reasons why they have not done well, is there was an uncertainty in terms of gas supplies. Also, a few states had promulgated policy in terms of electric vehicles for which there was uncertainty in terms of their near-term growth. But as these clouds get cleared and these companies consistently report earnings growth driven by volumes and margins, the multiples will only catch up because rarely do you get to see businesses which are of non-dilutive nature and yet growing and generating more than 20% ROEs and ROCEs with a solid free cash flow profile. As the investors gather confidence on their ability to grow, the re-rating will be gradual and more back-ended.

You Might Also Like:
Time to book some profit in real estate, auto stocks and Vodafone; 2 stocks to buy now: Sanjiv Bhasin
Oil marketing companies like HPCL, BPCL, IOCL in the last quarter of CY23 ran up between 40% and 70%. Now there is a raging debate whether there will be a cut in the retail fuel prices or not. What is the possibility of that and what is your view on the sector after the run-up?
Harshvardhan Dole: We like the downstream companies the most and we like them even over the city gas distribution companies simply because the payoffs are far far more attractive. For example, IOCL which is the most undervalued stock in the sector, is available at one time book. And even if you assume that fuel prices are cut eventually in FY25 and there is a normalisation of margins thereof, the dividend yield is in double digits.

So we are talking about the largest refiner and marketing company in India with a double digit dividend yield sometime in FY25. One cannot go wrong. Same is the case with BPCL. If we strip out the embedded value which is coming from Mozambique, Petronet LNG, and IGL, BPCL's core earnings are trading at only 6 to 6.5 times. In the history of BPCL, rarely have we seen this kind of valuation multiples. In fact, in the 2024 strategy note that we have published yesterday, BPCL is one of our top picks in the sector. We find the risk reward very favourable for the oil marketing companies in general, and BPCL and IOC are preferred stocks. We like HPCL but in terms of pecking order it is BP, IOC, and then HP.

What are your top picks among power generation companies, especially thermal side?
Harshvardhan Dole: The way the stocks have run up, it is tough to give a call based on what will happen in the next couple of quarters’ time. And therefore, when we are evaluating the sector, we are taking a slightly extended view and we are of the opinion that at least for the next few years, the industry fundamentals will be in favour of the generating and the essentially distribution companies.

Therefore, one must align the allocation more towards generation and distribution. From a pecking order perspective, we like NTPC the most, followed by distribution entities like Torrent Power and CESC. And then the usual suspects will follow, which is Power Grid etc. But NTPC continues to be a preferred stock.

You Might Also Like:
Don’t chase defence stocks, go for intermediaries; 3 chemical stocks to pick: Sanjiv Bhasin
Having said that, with the CERC's draft regulations around the corner, the stocks are awaiting a directional call from the regulator. The near term movement of these stocks will depend on the tone of the draft regulations. We are hoping that given the shift in fundamentals, the regulator will not take any adversely hawkish view and try and balance out the interest of the generator distribution companies in one go.
You Might Also Like:
ETMarkets Smart Talk: Mantra for 2024! Retail investors should stick to SIPs for 5-7 years to build wealth: Girirajan Murugan"
https://economictimes.indiatimes.com/magazines/panache/oneplus-buds-3-price-features-tipped-ahead-of-january-4-launch-tws-earphones-to-come-with-48db-anc-ip55-rating/articleshow/106513958.cms,"OnePlus is gearing up for the launch of its latest true wireless earphones, the OnePlus Buds 3, set to debut in China on January 4 alongside the OnePlus Ace 3 smartphone.

The company has already provided a sneak peek into the design and colour options of the upcoming earphones, abandoning the 'Pro' moniker this year. Despite the name change, these earphones are anticipated to succeed the OnePlus Buds Pro 2, which made their debut in January 2023.

Design & Other Specs
According to the report, the OnePlus Buds 3 will boast a 10.4mm driver and a 6mm tweeter, providing users with an immersive audio experience. Notably, these earphones are equipped with 48dB Active Noise Cancellation (ANC) support, ensuring a disturbance-free audio experience. Additionally, they will feature Google Fast Pair and dual connectivity, enhancing user convenience.

For users leading an active lifestyle, the OnePlus Buds 3 may prove to be an ideal choice, as they are rumoured to come with an IP55 rating for dust and splash resistance. This feature makes them suitable for use during sporting activities and in rainy conditions.

Adding to the excitement, tipster Digital Chat Station suggests that the OnePlus Buds 3 might offer a 3D surround sound experience and support LHDC 5.0. These earphones are expected to provide an impressive total battery life of up to 44 hours, with 33 hours of playback time along with the case.

The leaked information also hints at a 58mAh battery in each earbud and a 520mAh battery in the storage case, supporting 4.5W input and 1.2W output. The OnePlus Buds 3 are likely to feature Bluetooth 5.3 connectivity, providing users with a seamless and enhanced wireless experience.

While the initial launch is set for January 4 in China, a global launch has not been officially confirmed. However, there are speculations that the OnePlus Buds 3 might make their way to global markets, including India and Europe, later in the month, possibly alongside the OnePlus 12R on January 23.

Price Details
As the launch date approaches, a recent report from Allround-PC has shed light on the pricing details and key specifications of the OnePlus Buds 3. The earphones are expected to be priced at EUR 99 (approximately Rs. 9,000) and will be available in Clear Sea Blue and Space Grey color options.

The official global launch of the OnePlus Buds 3 is anticipated to take place on January 23, coinciding with the global launch of the OnePlus 12 series. OnePlus has already announced that the OnePlus 12 and OnePlus 12R smartphones will make their debut in India on January 23, 2024.

OnePlus emphasises that these dual-flagship phones offer unique attributes without the need for the 'Plus,' 'Pro,' or 'Ultra' labels, allowing users to choose what matters most in their next smartphone purchase."
